Date,Close/Last,Volume,Open,High,Low
11/30/2018,2.75,N/A,2.75,2.75,2.75
11/29/2018,2.75,N/A,2.75,2.75,2.75
11/28/2018,2.75,N/A,2.75,2.75,2.75
11/27/2018,2.75,N/A,2.75,2.75,2.75
11/26/2018,2.75,N/A,2.75,2.75,2.75
11/23/2018,2.75,N/A,2.75,2.75,2.75
11/22/2018,2.75,N/A,2.75,2.75,2.75
11/21/2018,2.75,N/A,2.75,2.75,2.75
11/20/2018,2.75,N/A,2.75,2.75,2.75
11/19/2018,2.75,N/A,2.75,2.75,2.75
11/16/2018,2.75,N/A,2.75,2.75,2.75
11/15/2018,2.75,N/A,2.75,2.75,2.75
11/14/2018,2.75,N/A,2.75,2.75,2.75
11/13/2018,2.75,N/A,2.75,2.75,2.75
11/12/2018,2.75,N/A,2.75,2.75,2.75
11/09/2018,2.75,N/A,2.75,2.75,2.75
11/08/2018,2.75,N/A,2.75,2.75,2.75
11/07/2018,2.75,N/A,2.75,2.75,2.75
11/06/2018,2.75,N/A,2.75,2.75,2.75
11/05/2018,2.75,N/A,2.75,2.75,2.75
11/02/2018,2.75,N/A,2.75,2.75,2.75
11/01/2018,2.75,N/A,2.75,2.75,2.75
10/31/2018,2.75,N/A,2.75,2.75,2.75
10/30/2018,2.75,N/A,2.75,2.75,2.75
10/29/2018,2.75,N/A,2.75,2.75,2.75
10/26/2018,2.75,N/A,2.75,2.75,2.75
10/25/2018,2.75,N/A,2.75,2.75,2.75
10/24/2018,2.75,N/A,2.75,2.75,2.75
10/23/2018,2.75,N/A,2.75,2.75,2.75
10/22/2018,2.75,N/A,2.75,2.75,2.75
10/19/2018,2.75,N/A,2.75,2.75,2.75
10/18/2018,2.75,N/A,2.75,2.75,2.75
10/17/2018,2.75,N/A,2.75,2.75,2.75
10/16/2018,2.75,N/A,2.75,2.75,2.75
10/15/2018,2.75,N/A,2.75,2.75,2.75
10/12/2018,2.75,N/A,2.75,2.75,2.75
10/11/2018,2.75,N/A,2.75,2.75,2.75
10/10/2018,2.75,N/A,2.75,2.75,2.75
10/09/2018,2.75,N/A,2.75,2.75,2.75
10/08/2018,2.75,N/A,2.75,2.75,2.75
10/05/2018,2.75,N/A,2.75,2.75,2.75
10/04/2018,2.75,N/A,2.75,2.75,2.75
10/03/2018,2.75,N/A,2.75,2.75,2.75
10/02/2018,2.75,N/A,2.75,2.75,2.75
10/01/2018,2.75,N/A,2.75,2.75,2.75
09/28/2018,2.75,N/A,2.75,2.75,2.75
09/27/2018,2.75,N/A,2.75,2.75,2.75
09/26/2018,2.5,N/A,2.5,2.5,2.5
09/25/2018,2.5,N/A,2.5,2.5,2.5
09/24/2018,2.5,N/A,2.5,2.5,2.5
09/21/2018,2.5,N/A,2.5,2.5,2.5
09/20/2018,2.5,N/A,2.5,2.5,2.5
09/19/2018,2.5,N/A,2.5,2.5,2.5
09/18/2018,2.5,N/A,2.5,2.5,2.5
09/17/2018,2.5,N/A,2.5,2.5,2.5
09/14/2018,2.5,N/A,2.5,2.5,2.5
09/13/2018,2.5,N/A,2.5,2.5,2.5
09/12/2018,2.5,N/A,2.5,2.5,2.5
09/11/2018,2.5,N/A,2.5,2.5,2.5
09/10/2018,2.5,N/A,2.5,2.5,2.5
09/07/2018,2.5,N/A,2.5,2.5,2.5
09/06/2018,2.5,N/A,2.5,2.5,2.5
09/05/2018,2.5,N/A,2.5,2.5,2.5
09/04/2018,2.5,N/A,2.5,2.5,2.5
09/03/2018,2.5,N/A,2.5,2.5,2.5
08/31/2018,2.5,N/A,2.5,2.5,2.5
08/30/2018,2.5,N/A,2.5,2.5,2.5
08/29/2018,2.5,N/A,2.5,2.5,2.5
08/28/2018,2.5,N/A,2.5,2.5,2.5
08/27/2018,2.5,N/A,2.5,2.5,2.5
08/24/2018,2.5,N/A,2.5,2.5,2.5
08/23/2018,2.5,N/A,2.5,2.5,2.5
08/22/2018,2.5,N/A,2.5,2.5,2.5
08/21/2018,2.5,N/A,2.5,2.5,2.5
08/20/2018,2.5,N/A,2.5,2.5,2.5
08/17/2018,2.5,N/A,2.5,2.5,2.5
08/16/2018,2.5,N/A,2.5,2.5,2.5
08/15/2018,2.5,N/A,2.5,2.5,2.5
08/14/2018,2.5,N/A,2.5,2.5,2.5
08/13/2018,2.5,N/A,2.5,2.5,2.5
08/10/2018,2.5,N/A,2.5,2.5,2.5
08/09/2018,2.5,N/A,2.5,2.5,2.5
08/08/2018,2.5,N/A,2.5,2.5,2.5
08/07/2018,2.5,N/A,2.5,2.5,2.5
08/06/2018,2.5,N/A,2.5,2.5,2.5
08/03/2018,2.5,N/A,2.5,2.5,2.5
08/02/2018,2.5,N/A,2.5,2.5,2.5
08/01/2018,2.5,N/A,2.5,2.5,2.5
07/31/2018,2.5,N/A,2.5,2.5,2.5
07/30/2018,2.5,N/A,2.5,2.5,2.5
07/27/2018,2.5,N/A,2.5,2.5,2.5
07/26/2018,2.5,N/A,2.5,2.5,2.5
07/25/2018,2.5,N/A,2.5,2.5,2.5
07/24/2018,2.5,N/A,2.5,2.5,2.5
07/23/2018,2.5,N/A,2.5,2.5,2.5
07/20/2018,2.5,N/A,2.5,2.5,2.5
07/19/2018,2.5,N/A,2.5,2.5,2.5
07/18/2018,2.5,N/A,2.5,2.5,2.5
07/17/2018,2.5,N/A,2.5,2.5,2.5
07/16/2018,2.5,N/A,2.5,2.5,2.5
07/13/2018,2.5,N/A,2.5,2.5,2.5
07/12/2018,2.5,N/A,2.5,2.5,2.5
07/11/2018,2.5,N/A,2.5,2.5,2.5
07/10/2018,2.5,N/A,2.5,2.5,2.5
07/09/2018,2.5,N/A,2.5,2.5,2.5
07/06/2018,2.5,N/A,2.5,2.5,2.5
07/05/2018,2.5,N/A,2.5,2.5,2.5
07/04/2018,2.5,N/A,2.5,2.5,2.5
07/03/2018,2.5,N/A,2.5,2.5,2.5
07/02/2018,2.5,N/A,2.5,2.5,2.5
06/29/2018,2.5,N/A,2.5,2.5,2.5
06/28/2018,2.5,N/A,2.5,2.5,2.5
06/27/2018,2.5,N/A,2.5,2.5,2.5
06/26/2018,2.5,N/A,2.5,2.5,2.5
06/25/2018,2.5,N/A,2.5,2.5,2.5
06/22/2018,2.5,N/A,2.5,2.5,2.5
06/21/2018,2.5,N/A,2.5,2.5,2.5
06/20/2018,2.5,N/A,2.5,2.5,2.5
06/19/2018,2.5,N/A,2.5,2.5,2.5
06/18/2018,2.5,N/A,2.5,2.5,2.5
06/15/2018,2.5,N/A,2.5,2.5,2.5
06/14/2018,2.5,N/A,2.5,2.5,2.5
06/13/2018,2.25,N/A,2.25,2.25,2.25
06/12/2018,2.25,N/A,2.25,2.25,2.25
06/11/2018,2.25,N/A,2.25,2.25,2.25
06/08/2018,2.25,N/A,2.25,2.25,2.25
06/07/2018,2.25,N/A,2.25,2.25,2.25
06/06/2018,2.25,N/A,2.25,2.25,2.25
06/05/2018,2.25,N/A,2.25,2.25,2.25
06/04/2018,2.25,N/A,2.25,2.25,2.25
06/01/2018,2.25,N/A,2.25,2.25,2.25
05/31/2018,2.25,N/A,2.25,2.25,2.25
05/30/2018,2.25,N/A,2.25,2.25,2.25
05/29/2018,2.25,N/A,2.25,2.25,2.25
05/28/2018,2.25,N/A,2.25,2.25,2.25
05/25/2018,2.25,N/A,2.25,2.25,2.25
05/24/2018,2.25,N/A,2.25,2.25,2.25
05/23/2018,2.25,N/A,2.25,2.25,2.25
05/22/2018,2.25,N/A,2.25,2.25,2.25
05/21/2018,2.25,N/A,2.25,2.25,2.25
05/18/2018,2.25,N/A,2.25,2.25,2.25
05/17/2018,2.25,N/A,2.25,2.25,2.25
05/16/2018,2.25,N/A,2.25,2.25,2.25
05/15/2018,2.25,N/A,2.25,2.25,2.25
05/14/2018,2.25,N/A,2.25,2.25,2.25
05/11/2018,2.25,N/A,2.25,2.25,2.25
05/10/2018,2.25,N/A,2.25,2.25,2.25
05/09/2018,2.25,N/A,2.25,2.25,2.25
05/08/2018,2.25,N/A,2.25,2.25,2.25
05/07/2018,2.25,N/A,2.25,2.25,2.25
05/04/2018,2.25,N/A,2.25,2.25,2.25
05/03/2018,2.25,N/A,2.25,2.25,2.25
05/02/2018,2.25,N/A,2.25,2.25,2.25
05/01/2018,2.25,N/A,2.25,2.25,2.25
04/30/2018,2.25,N/A,2.25,2.25,2.25
04/27/2018,2.25,N/A,2.25,2.25,2.25
04/26/2018,2.25,N/A,2.25,2.25,2.25
04/25/2018,2.25,N/A,2.25,2.25,2.25
04/24/2018,2.25,N/A,2.25,2.25,2.25
04/23/2018,2.25,N/A,2.25,2.25,2.25
04/20/2018,2.25,N/A,2.25,2.25,2.25
04/19/2018,2.25,N/A,2.25,2.25,2.25
04/18/2018,2.25,N/A,2.25,2.25,2.25
04/17/2018,2.25,N/A,2.25,2.25,2.25
04/16/2018,2.25,N/A,2.25,2.25,2.25
04/13/2018,2.25,N/A,2.25,2.25,2.25
04/12/2018,2.25,N/A,2.25,2.25,2.25
04/11/2018,2.25,N/A,2.25,2.25,2.25
04/10/2018,2.25,N/A,2.25,2.25,2.25
04/09/2018,2.25,N/A,2.25,2.25,2.25
04/06/2018,2.25,N/A,2.25,2.25,2.25
04/05/2018,2.25,N/A,2.25,2.25,2.25
04/04/2018,2.25,N/A,2.25,2.25,2.25
04/03/2018,2.25,N/A,2.25,2.25,2.25
04/02/2018,2.25,N/A,2.25,2.25,2.25
03/30/2018,2.25,N/A,2.25,2.25,2.25
03/29/2018,2.25,N/A,2.25,2.25,2.25
03/28/2018,2.25,N/A,2.25,2.25,2.25
03/27/2018,2.25,N/A,2.25,2.25,2.25
03/26/2018,2.25,N/A,2.25,2.25,2.25
03/23/2018,2.25,N/A,2.25,2.25,2.25
03/22/2018,2.25,N/A,2.25,2.25,2.25
03/21/2018,2,N/A,2,2,2
03/20/2018,2,N/A,2,2,2
03/19/2018,2,N/A,2,2,2
03/16/2018,2,N/A,2,2,2
03/15/2018,2,N/A,2,2,2
03/14/2018,2,N/A,2,2,2
03/13/2018,2,N/A,2,2,2
03/12/2018,2,N/A,2,2,2
03/09/2018,2,N/A,2,2,2
03/08/2018,2,N/A,2,2,2
03/07/2018,2,N/A,2,2,2
03/06/2018,2,N/A,2,2,2
03/05/2018,2,N/A,2,2,2
03/02/2018,2,N/A,2,2,2
03/01/2018,2,N/A,2,2,2
02/28/2018,2,N/A,2,2,2
02/27/2018,2,N/A,2,2,2
02/26/2018,2,N/A,2,2,2
02/23/2018,2,N/A,2,2,2
02/22/2018,2,N/A,2,2,2
02/21/2018,2,N/A,2,2,2
02/20/2018,2,N/A,2,2,2
02/19/2018,2,N/A,2,2,2
02/16/2018,2,N/A,2,2,2
02/15/2018,2,N/A,2,2,2
02/14/2018,2,N/A,2,2,2
02/13/2018,2,N/A,2,2,2
02/12/2018,2,N/A,2,2,2
02/09/2018,2,N/A,2,2,2
02/08/2018,2,N/A,2,2,2
02/07/2018,2,N/A,2,2,2
02/06/2018,2,N/A,2,2,2
02/05/2018,2,N/A,2,2,2
02/02/2018,2,N/A,2,2,2
02/01/2018,2,N/A,2,2,2
01/31/2018,2,N/A,2,2,2
01/30/2018,2,N/A,2,2,2
01/29/2018,2,N/A,2,2,2
01/26/2018,2,N/A,2,2,2
01/25/2018,2,N/A,2,2,2
01/24/2018,2,N/A,2,2,2
01/23/2018,2,N/A,2,2,2
01/22/2018,2,N/A,2,2,2
01/19/2018,2,N/A,2,2,2
01/18/2018,2,N/A,2,2,2
01/17/2018,2,N/A,2,2,2
01/16/2018,2,N/A,2,2,2
01/15/2018,2,N/A,2,2,2
01/12/2018,2,N/A,2,2,2
01/11/2018,2,N/A,2,2,2
01/10/2018,2,N/A,2,2,2
01/09/2018,2,N/A,2,2,2
01/08/2018,2,N/A,2,2,2
01/05/2018,2,N/A,2,2,2
01/04/2018,2,N/A,2,2,2
01/03/2018,2,N/A,2,2,2
01/02/2018,2,N/A,2,2,2
01/01/2018,2,N/A,2,2,2
12/29/2017,2,N/A,2,2,2
12/28/2017,2,N/A,2,2,2
12/27/2017,2,N/A,2,2,2
12/26/2017,2,N/A,2,2,2
12/25/2017,2,N/A,2,2,2
12/22/2017,2,N/A,2,2,2
12/21/2017,2,N/A,2,2,2
12/20/2017,2,N/A,2,2,2
12/19/2017,2,N/A,2,2,2
12/18/2017,2,N/A,2,2,2
12/15/2017,2,N/A,2,2,2
12/14/2017,2,N/A,2,2,2
12/13/2017,1.75,N/A,1.75,1.75,1.75
12/12/2017,1.75,N/A,1.75,1.75,1.75
12/11/2017,1.75,N/A,1.75,1.75,1.75
12/08/2017,1.75,N/A,1.75,1.75,1.75
12/07/2017,1.75,N/A,1.75,1.75,1.75
12/06/2017,1.75,N/A,1.75,1.75,1.75
12/05/2017,1.75,N/A,1.75,1.75,1.75
12/04/2017,1.75,N/A,1.75,1.75,1.75
12/01/2017,1.75,N/A,1.75,1.75,1.75
11/30/2017,1.75,N/A,1.75,1.75,1.75
11/29/2017,1.75,N/A,1.75,1.75,1.75
11/28/2017,1.75,N/A,1.75,1.75,1.75
11/27/2017,1.75,N/A,1.75,1.75,1.75
11/24/2017,1.75,N/A,1.75,1.75,1.75
11/23/2017,1.75,N/A,1.75,1.75,1.75
11/22/2017,1.75,N/A,1.75,1.75,1.75
11/21/2017,1.75,N/A,1.75,1.75,1.75
11/20/2017,1.75,N/A,1.75,1.75,1.75
11/17/2017,1.75,N/A,1.75,1.75,1.75
11/16/2017,1.75,N/A,1.75,1.75,1.75
11/15/2017,1.75,N/A,1.75,1.75,1.75
11/14/2017,1.75,N/A,1.75,1.75,1.75
11/13/2017,1.75,N/A,1.75,1.75,1.75
11/10/2017,1.75,N/A,1.75,1.75,1.75
11/09/2017,1.75,N/A,1.75,1.75,1.75
11/08/2017,1.75,N/A,1.75,1.75,1.75
11/07/2017,1.75,N/A,1.75,1.75,1.75
11/06/2017,1.75,N/A,1.75,1.75,1.75
11/03/2017,1.75,N/A,1.75,1.75,1.75
11/02/2017,1.75,N/A,1.75,1.75,1.75
11/01/2017,1.75,N/A,1.75,1.75,1.75
10/31/2017,1.75,N/A,1.75,1.75,1.75
10/30/2017,1.75,N/A,1.75,1.75,1.75
10/27/2017,1.75,N/A,1.75,1.75,1.75
10/26/2017,1.75,N/A,1.75,1.75,1.75
10/25/2017,1.75,N/A,1.75,1.75,1.75
10/24/2017,1.75,N/A,1.75,1.75,1.75
10/23/2017,1.75,N/A,1.75,1.75,1.75
10/20/2017,1.75,N/A,1.75,1.75,1.75
10/19/2017,1.75,N/A,1.75,1.75,1.75
10/18/2017,1.75,N/A,1.75,1.75,1.75
10/17/2017,1.75,N/A,1.75,1.75,1.75
10/16/2017,1.75,N/A,1.75,1.75,1.75
10/13/2017,1.75,N/A,1.75,1.75,1.75
10/12/2017,1.75,N/A,1.75,1.75,1.75
10/11/2017,1.75,N/A,1.75,1.75,1.75
10/10/2017,1.75,N/A,1.75,1.75,1.75
10/09/2017,1.75,N/A,1.75,1.75,1.75
10/06/2017,1.75,N/A,1.75,1.75,1.75
10/05/2017,1.75,N/A,1.75,1.75,1.75
10/04/2017,1.75,N/A,1.75,1.75,1.75
10/03/2017,1.75,N/A,1.75,1.75,1.75
10/02/2017,1.75,N/A,1.75,1.75,1.75
09/29/2017,1.75,N/A,1.75,1.75,1.75
09/28/2017,1.75,N/A,1.75,1.75,1.75
09/27/2017,1.75,N/A,1.75,1.75,1.75
09/26/2017,1.75,N/A,1.75,1.75,1.75
09/25/2017,1.75,N/A,1.75,1.75,1.75
09/22/2017,1.75,N/A,1.75,1.75,1.75
09/21/2017,1.75,N/A,1.75,1.75,1.75
09/20/2017,1.75,N/A,1.75,1.75,1.75
09/19/2017,1.75,N/A,1.75,1.75,1.75
09/18/2017,1.75,N/A,1.75,1.75,1.75
09/15/2017,1.75,N/A,1.75,1.75,1.75
09/14/2017,1.75,N/A,1.75,1.75,1.75
09/13/2017,1.75,N/A,1.75,1.75,1.75
09/12/2017,1.75,N/A,1.75,1.75,1.75
09/11/2017,1.75,N/A,1.75,1.75,1.75
09/08/2017,1.75,N/A,1.75,1.75,1.75
09/07/2017,1.75,N/A,1.75,1.75,1.75
09/06/2017,1.75,N/A,1.75,1.75,1.75
09/05/2017,1.75,N/A,1.75,1.75,1.75
09/04/2017,1.75,N/A,1.75,1.75,1.75
09/01/2017,1.75,N/A,1.75,1.75,1.75
08/31/2017,1.75,N/A,1.75,1.75,1.75
08/30/2017,1.75,N/A,1.75,1.75,1.75
08/29/2017,1.75,N/A,1.75,1.75,1.75
08/28/2017,1.75,N/A,1.75,1.75,1.75
08/25/2017,1.75,N/A,1.75,1.75,1.75
08/24/2017,1.75,N/A,1.75,1.75,1.75
08/23/2017,1.75,N/A,1.75,1.75,1.75
08/22/2017,1.75,N/A,1.75,1.75,1.75
08/21/2017,1.75,N/A,1.75,1.75,1.75
08/18/2017,1.75,N/A,1.75,1.75,1.75
08/17/2017,1.75,N/A,1.75,1.75,1.75
08/16/2017,1.75,N/A,1.75,1.75,1.75
08/15/2017,1.75,N/A,1.75,1.75,1.75
08/14/2017,1.75,N/A,1.75,1.75,1.75
08/11/2017,1.75,N/A,1.75,1.75,1.75
08/10/2017,1.75,N/A,1.75,1.75,1.75
08/09/2017,1.75,N/A,1.75,1.75,1.75
08/08/2017,1.75,N/A,1.75,1.75,1.75
08/07/2017,1.75,N/A,1.75,1.75,1.75
08/04/2017,1.75,N/A,1.75,1.75,1.75
08/03/2017,1.75,N/A,1.75,1.75,1.75
08/02/2017,1.75,N/A,1.75,1.75,1.75
08/01/2017,1.75,N/A,1.75,1.75,1.75
07/31/2017,1.75,N/A,1.75,1.75,1.75
07/28/2017,1.75,N/A,1.75,1.75,1.75
07/27/2017,1.75,N/A,1.75,1.75,1.75
07/26/2017,1.75,N/A,1.75,1.75,1.75
07/25/2017,1.75,N/A,1.75,1.75,1.75
07/24/2017,1.75,N/A,1.75,1.75,1.75
07/21/2017,1.75,N/A,1.75,1.75,1.75
07/20/2017,1.75,N/A,1.75,1.75,1.75
07/19/2017,1.75,N/A,1.75,1.75,1.75
07/18/2017,1.75,N/A,1.75,1.75,1.75
07/17/2017,1.75,N/A,1.75,1.75,1.75
07/14/2017,1.75,N/A,1.75,1.75,1.75
07/13/2017,1.75,N/A,1.75,1.75,1.75
07/12/2017,1.75,N/A,1.75,1.75,1.75
07/11/2017,1.75,N/A,1.75,1.75,1.75
07/10/2017,1.75,N/A,1.75,1.75,1.75
07/07/2017,1.75,N/A,1.75,1.75,1.75
07/06/2017,1.75,N/A,1.75,1.75,1.75
07/05/2017,1.75,N/A,1.75,1.75,1.75
07/04/2017,1.75,N/A,1.75,1.75,1.75
07/03/2017,1.75,N/A,1.75,1.75,1.75
06/30/2017,1.75,N/A,1.75,1.75,1.75
06/29/2017,1.75,N/A,1.75,1.75,1.75
06/28/2017,1.75,N/A,1.75,1.75,1.75
06/27/2017,1.75,N/A,1.75,1.75,1.75
06/26/2017,1.75,N/A,1.75,1.75,1.75
06/23/2017,1.75,N/A,1.75,1.75,1.75
06/22/2017,1.75,N/A,1.75,1.75,1.75
06/21/2017,1.75,N/A,1.75,1.75,1.75
06/20/2017,1.75,N/A,1.75,1.75,1.75
06/19/2017,1.75,N/A,1.75,1.75,1.75
06/16/2017,1.75,N/A,1.75,1.75,1.75
06/15/2017,1.75,N/A,1.75,1.75,1.75
06/14/2017,1.5,N/A,1.5,1.5,1.5
06/13/2017,1.5,N/A,1.5,1.5,1.5
06/12/2017,1.5,N/A,1.5,1.5,1.5
06/09/2017,1.5,N/A,1.5,1.5,1.5
06/08/2017,1.5,N/A,1.5,1.5,1.5
06/07/2017,1.5,N/A,1.5,1.5,1.5
06/06/2017,1.5,N/A,1.5,1.5,1.5
06/05/2017,1.5,N/A,1.5,1.5,1.5
06/02/2017,1.5,N/A,1.5,1.5,1.5
06/01/2017,1.5,N/A,1.5,1.5,1.5
05/31/2017,1.5,N/A,1.5,1.5,1.5
05/30/2017,1.5,N/A,1.5,1.5,1.5
05/29/2017,1.5,N/A,1.5,1.5,1.5
05/26/2017,1.5,N/A,1.5,1.5,1.5
05/25/2017,1.5,N/A,1.5,1.5,1.5
05/24/2017,1.5,N/A,1.5,1.5,1.5
05/23/2017,1.5,N/A,1.5,1.5,1.5
05/22/2017,1.5,N/A,1.5,1.5,1.5
05/19/2017,1.5,N/A,1.5,1.5,1.5
05/18/2017,1.5,N/A,1.5,1.5,1.5
05/17/2017,1.5,N/A,1.5,1.5,1.5
05/16/2017,1.5,N/A,1.5,1.5,1.5
05/15/2017,1.5,N/A,1.5,1.5,1.5
05/12/2017,1.5,N/A,1.5,1.5,1.5
05/11/2017,1.5,N/A,1.5,1.5,1.5
05/10/2017,1.5,N/A,1.5,1.5,1.5
05/09/2017,1.5,N/A,1.5,1.5,1.5
05/08/2017,1.5,N/A,1.5,1.5,1.5
05/05/2017,1.5,N/A,1.5,1.5,1.5
05/04/2017,1.5,N/A,1.5,1.5,1.5
05/03/2017,1.5,N/A,1.5,1.5,1.5
05/02/2017,1.5,N/A,1.5,1.5,1.5
05/01/2017,1.5,N/A,1.5,1.5,1.5
04/28/2017,1.5,N/A,1.5,1.5,1.5
04/27/2017,1.5,N/A,1.5,1.5,1.5
04/26/2017,1.5,N/A,1.5,1.5,1.5
04/25/2017,1.5,N/A,1.5,1.5,1.5
04/24/2017,1.5,N/A,1.5,1.5,1.5
04/21/2017,1.5,N/A,1.5,1.5,1.5
04/20/2017,1.5,N/A,1.5,1.5,1.5
04/19/2017,1.5,N/A,1.5,1.5,1.5
04/18/2017,1.5,N/A,1.5,1.5,1.5
04/17/2017,1.5,N/A,1.5,1.5,1.5
04/14/2017,1.5,N/A,1.5,1.5,1.5
04/13/2017,1.5,N/A,1.5,1.5,1.5
04/12/2017,1.5,N/A,1.5,1.5,1.5
04/11/2017,1.5,N/A,1.5,1.5,1.5
04/10/2017,1.5,N/A,1.5,1.5,1.5
04/07/2017,1.5,N/A,1.5,1.5,1.5
04/06/2017,1.5,N/A,1.5,1.5,1.5
04/05/2017,1.5,N/A,1.5,1.5,1.5
04/04/2017,1.5,N/A,1.5,1.5,1.5
04/03/2017,1.5,N/A,1.5,1.5,1.5
03/31/2017,1.5,N/A,1.5,1.5,1.5
03/30/2017,1.5,N/A,1.5,1.5,1.5
03/29/2017,1.5,N/A,1.5,1.5,1.5
03/28/2017,1.5,N/A,1.5,1.5,1.5
03/27/2017,1.5,N/A,1.5,1.5,1.5
03/24/2017,1.5,N/A,1.5,1.5,1.5
03/23/2017,1.5,N/A,1.5,1.5,1.5
03/22/2017,1.5,N/A,1.5,1.5,1.5
03/21/2017,1.5,N/A,1.5,1.5,1.5
03/20/2017,1.5,N/A,1.5,1.5,1.5
03/17/2017,1.5,N/A,1.5,1.5,1.5
03/16/2017,1.5,N/A,1.5,1.5,1.5
03/15/2017,1.25,N/A,1.25,1.25,1.25
03/14/2017,1.25,N/A,1.25,1.25,1.25
03/13/2017,1.25,N/A,1.25,1.25,1.25
03/10/2017,1.25,N/A,1.25,1.25,1.25
03/09/2017,1.25,N/A,1.25,1.25,1.25
03/08/2017,1.25,N/A,1.25,1.25,1.25
03/07/2017,1.25,N/A,1.25,1.25,1.25
03/06/2017,1.25,N/A,1.25,1.25,1.25
03/03/2017,1.25,N/A,1.25,1.25,1.25
03/02/2017,1.25,N/A,1.25,1.25,1.25
03/01/2017,1.25,N/A,1.25,1.25,1.25
02/28/2017,1.25,N/A,1.25,1.25,1.25
02/27/2017,1.25,N/A,1.25,1.25,1.25
02/24/2017,1.25,N/A,1.25,1.25,1.25
02/23/2017,1.25,N/A,1.25,1.25,1.25
02/22/2017,1.25,N/A,1.25,1.25,1.25
02/21/2017,1.25,N/A,1.25,1.25,1.25
02/20/2017,1.25,N/A,1.25,1.25,1.25
02/17/2017,1.25,N/A,1.25,1.25,1.25
02/16/2017,1.25,N/A,1.25,1.25,1.25
02/15/2017,1.25,N/A,1.25,1.25,1.25
02/14/2017,1.25,N/A,1.25,1.25,1.25
02/13/2017,1.25,N/A,1.25,1.25,1.25
02/10/2017,1.25,N/A,1.25,1.25,1.25
02/09/2017,1.25,N/A,1.25,1.25,1.25
02/08/2017,1.25,N/A,1.25,1.25,1.25
02/07/2017,1,N/A,1,1,1
02/06/2017,1,N/A,1,1,1
02/03/2017,1,N/A,1,1,1
02/02/2017,1,N/A,1,1,1
02/01/2017,1,N/A,1,1,1
01/31/2017,1,N/A,1,1,1
01/30/2017,1,N/A,1,1,1
01/27/2017,1,N/A,1,1,1
01/26/2017,1,N/A,1,1,1
01/25/2017,1,N/A,1,1,1
01/24/2017,1,N/A,1,1,1
01/23/2017,1,N/A,1,1,1
01/20/2017,1,N/A,1,1,1
01/19/2017,1,N/A,1,1,1
01/18/2017,1,N/A,1,1,1
01/17/2017,1,N/A,1,1,1
01/16/2017,1,N/A,1,1,1
01/13/2017,1,N/A,1,1,1
01/12/2017,1,N/A,1,1,1
01/11/2017,1,N/A,1,1,1
01/10/2017,1,N/A,1,1,1
01/09/2017,1,N/A,1,1,1
01/06/2017,1,N/A,1,1,1
01/05/2017,1,N/A,1,1,1
01/04/2017,1,N/A,1,1,1
01/03/2017,1,N/A,1,1,1
01/02/2017,1,N/A,1,1,1
12/30/2016,1,N/A,1,1,1
12/29/2016,1,N/A,1,1,1
12/28/2016,1,N/A,1,1,1
12/27/2016,1,N/A,1,1,1
12/26/2016,1,N/A,1,1,1
12/23/2016,1,N/A,1,1,1
12/22/2016,1,N/A,1,1,1
12/21/2016,1,N/A,1,1,1
12/20/2016,1,N/A,1,1,1
12/19/2016,1,N/A,1,1,1
12/16/2016,1,N/A,1,1,1
12/15/2016,1,N/A,1,1,1
12/14/2016,1,N/A,1,1,1
12/13/2016,1,N/A,1,1,1
12/12/2016,1,N/A,1,1,1
12/09/2016,1,N/A,1,1,1
12/08/2016,1,N/A,1,1,1
12/07/2016,1,N/A,1,1,1
12/06/2016,1,N/A,1,1,1
12/05/2016,1,N/A,1,1,1
12/02/2016,1,N/A,1,1,1
12/01/2016,1,N/A,1,1,1
11/30/2016,1,N/A,1,1,1
11/29/2016,1,N/A,1,1,1
11/28/2016,1,N/A,1,1,1
11/25/2016,1,N/A,1,1,1
11/24/2016,1,N/A,1,1,1
11/23/2016,1,N/A,1,1,1
11/22/2016,1,N/A,1,1,1
11/21/2016,1,N/A,1,1,1
11/18/2016,1,N/A,1,1,1
11/17/2016,1,N/A,1,1,1
11/16/2016,1,N/A,1,1,1
11/15/2016,1,N/A,1,1,1
11/14/2016,1,N/A,1,1,1
11/11/2016,1,N/A,1,1,1
11/10/2016,1,N/A,1,1,1
11/09/2016,1,N/A,1,1,1
11/08/2016,1,N/A,1,1,1
11/07/2016,1,N/A,1,1,1
11/04/2016,1,N/A,1,1,1
11/03/2016,1,N/A,1,1,1
11/02/2016,1,N/A,1,1,1
11/01/2016,1,N/A,1,1,1
10/31/2016,1,N/A,1,1,1
10/28/2016,1,N/A,1,1,1
10/27/2016,1,N/A,1,1,1
10/26/2016,1,N/A,1,1,1
10/25/2016,1,N/A,1,1,1
10/24/2016,1,N/A,1,1,1
10/21/2016,1,N/A,1,1,1
10/20/2016,1,N/A,1,1,1
10/19/2016,1,N/A,1,1,1
10/18/2016,1,N/A,1,1,1
10/17/2016,1,N/A,1,1,1
10/14/2016,1,N/A,1,1,1
10/13/2016,1,N/A,1,1,1
10/12/2016,1,N/A,1,1,1
10/11/2016,1,N/A,1,1,1
10/10/2016,1,N/A,1,1,1
10/07/2016,1,N/A,1,1,1
10/06/2016,1,N/A,1,1,1
10/05/2016,1,N/A,1,1,1
10/04/2016,1,N/A,1,1,1
10/03/2016,1,N/A,1,1,1
09/30/2016,1,N/A,1,1,1
